Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_35_086.jpg;0;0.5010412;0;1.325801;145.7997;110.9145;1.22979;336.899;-0.0004104395
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_35_152.jpg;0;0.3012922;0;1.344864;145.8739;110.8825;1.217991;336.8913;-0.0003557304
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_35_219.jpg;0;0.1008812;0;1.356926;145.948;110.8505;1.180603;336.8831;-0.0002904514
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_35_285.jpg;0;0;0;1.355158;146.0459;110.8083;1.075572;336.8726;-0.0001753213
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_35_352.jpg;0;0;0;1.351453;146.1185;110.7769;0.9624046;336.8649;0
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_35_419.jpg;0;0;0;1.346008;146.1905;110.7459;0.8287552;336.8587;0.002759071
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_35_486.jpg;0;0;0;1.341864;146.2859;110.7049;0.6310104;336.8552;0.01578736
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_35_552.jpg;-4.049937;0;0;1.337487;146.3565;110.673;0.4719473;336.6281;-0.003205255
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_35_619.jpg;-7.998038;0;0;1.330177;146.4257;110.6395;0.3039203;336.1152;359.935
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_35_686.jpg;-12.00007;0;0;1.322784;146.5153;110.5913;0.07168223;334.941;359.7704
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_35_753.jpg;-15;0;0;1.314076;146.5807;110.5527;359.9091;333.7647;359.6042
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_35_819.jpg;-15;0;0.09910917;1.302933;146.6451;110.5127;359.783;332.5225;359.4449
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_35_886.jpg;-12.99938;0;0.2986646;1.260453;146.7262;110.4605;359.5767;330.9828;359.2861
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_35_952.jpg;-9.006157;0;0.498326;1.191349;146.7822;110.4257;359.3696;330.1705;359.2969
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_36_019.jpg;-5.002116;0;0.6985281;1.08633;146.8346;110.3936;359.1871;329.6089;359.441
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_36_085.jpg;-0.9978128;0;0.8987433;0.9590372;146.8934;110.3593;358.8619;329.304;359.8662
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_36_152.jpg;2.022227;0;1;0.7735789;146.921;110.3419;358.3919;329.3849;0.1451209
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_36_219.jpg;6.001002;0;1;0.4485039;146.9342;110.3313;357.8011;329.3129;0.2276184
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_36_286.jpg;9.992096;0;1;0.2713948;146.9368;110.3261;357.0906;328.6567;0.05933734
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_36_352.jpg;13.99786;0;1;0.1126288;146.937;110.3261;356.8445;328.6482;359.9255
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_36_419.jpg;9.993922;0;1;0;146.9371;110.326;356.8595;328.6544;359.9022
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_36_486.jpg;5.994857;0;1;-0.08001707;146.9373;110.3261;357.3617;328.6866;0.03131289
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_36_552.jpg;1.994901;0;1;-0.1781413;146.9373;110.326;358.0681;328.6778;0.05223843
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_36_619.jpg;0;0;1;-0.2850041;146.9372;110.326;359.0136;328.6707;359.9721
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_36_686.jpg;2.009033;0;1;-0.2808022;146.9368;110.3263;0.2509435;328.6715;359.8725
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_36_752.jpg;5.993905;0;1;-0.2597282;146.9366;110.3265;1.033766;328.6767;359.875
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_36_819.jpg;5.974444;0;1;-0.178755;146.9369;110.3276;1.61973;328.6768;0.004800606
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_36_886.jpg;1.990063;0;1;-0.08666368;146.9358;110.3262;1.940742;328.6772;359.9928
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_36_952.jpg;0;0;1;0;146.9355;110.326;1.786912;328.6767;359.9922
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_37_019.jpg;0;0;1;0.1267244;146.9352;110.3257;1.364778;328.6753;0.004744752
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_37_086.jpg;0;0;1;0.1567722;146.9352;110.3253;0.6491452;328.6747;0.04656145
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_37_152.jpg;0;0;1;0.1511848;146.9353;110.3251;0.1510549;328.6749;0.09164801
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_37_219.jpg;0;0;1;0.1387972;146.9355;110.325;359.6862;328.6759;0.1308551
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_37_286.jpg;0;0;1;0.1166574;146.9354;110.3244;359.1784;328.6765;0.1049945
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_37_352.jpg;0;0;0;0.09734876;146.9354;110.3241;358.8748;328.6762;0.0596167
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_37_419.jpg;0;0;0;0.06392091;146.9352;110.3236;358.6761;328.6741;359.964
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_37_486.jpg;0;0;0;0.02067176;146.9361;110.325;358.707;328.6757;359.9791
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_37_552.jpg;0;0;0;-0.03396774;146.9361;110.3251;358.8603;328.6763;-0.001625053
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_37_619.jpg;0;0;0;-0.04805784;146.9359;110.325;359.0221;328.6764;0.007184191
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_37_686.jpg;0;0;0;-0.05076142;146.9358;110.325;359.2492;328.6766;0.02327394
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_37_753.jpg;1.991415;0;0;-0.05162534;146.9358;110.325;359.4224;328.9156;0.03585435
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_37_819.jpg;5.999266;0;0;-0.05115197;146.9357;110.3251;359.5946;329.7552;0.04916999
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_37_886.jpg;10.00096;0;0;-0.04969184;146.9356;110.3251;359.8177;331.9146;0.05926937
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_37_952.jpg;14.00273;0;0;-0.04739384;146.9356;110.3251;359.976;334.3156;0.05480598
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_38_019.jpg;15;0;0;-0.04319227;146.9355;110.3252;0.1224335;337.0155;0.036902
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_38_086.jpg;15;0;0;-0.03932363;146.9355;110.3252;0.2940853;340.6156;-0.004577768
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_38_153.jpg;11.0131;0;0;-0.03497445;146.9354;110.3252;0.4029978;342.7182;359.9591
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_38_219.jpg;7.010856;0;0;-0.02862818;146.9354;110.3252;0.4948689;344.2198;359.9247
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_38_286.jpg;3.006522;0;0;-0.02036808;146.9354;110.3253;0.5778444;345.1808;359.905
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_38_353.jpg;-1.010898;0;0;-0.01382384;146.9353;110.3253;0.6184754;345.1181;359.906
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_38_419.jpg;-0.9960908;0;0;0;146.9353;110.3253;0.642857;344.6992;359.9148
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_38_486.jpg;0;0;0;0;146.9353;110.3252;0.6493399;344.6991;359.9263
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_38_552.jpg;0;0.09927814;0;0;146.9361;110.3251;0.655777;344.7144;359.9378
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_38_619.jpg;0;0.2994695;0;0.01019903;146.9363;110.325;0.6374558;344.7362;359.9488
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_38_686.jpg;0;0.4988506;0;0.04417305;146.9387;110.3244;0.638636;344.6591;359.9684
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_38_752.jpg;0;0.6990565;0;0.06007706;146.9431;110.3232;0.680082;344.6846;359.9851
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_38_819.jpg;0;0.8990965;0;0.09733456;146.9501;110.3213;0.7554939;344.6974;0.003541708
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_38_886.jpg;0;1;0;0.152235;146.9656;110.3168;0.9427094;344.6808;0.0003397411
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_38_952.jpg;0;1;0;0.1884457;146.9812;110.3125;1.122152;344.6044;-0.0006389053
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_39_019.jpg;0;1;0;0.2604229;146.999;110.3076;1.27583;344.6421;-0.0002649489
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_39_086.jpg;-3.992982;1;0;0.335328;147.0249;110.2999;1.253616;344.4798;-0.0003379085
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_39_152.jpg;-3.946088;1;0;0.3805943;147.0457;110.2935;1.130387;344.3578;0.000612168
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_39_219.jpg;-7.948072;1;0;0.4540491;147.0702;110.2854;1.070168;344.1884;-0.001928691
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_39_286.jpg;-11.95666;1;0;0.4875978;147.1081;110.2712;1.082685;343.7196;359.9761
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_39_353.jpg;-15;1;0;0.5376554;147.1392;110.2583;1.119788;343.0879;359.9516
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_39_419.jpg;-15;1;0;0.5976759;147.1738;110.2436;1.188454;342.3845;359.9487
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_39_486.jpg;-15;0.8016104;0;0.647376;147.2217;110.2224;1.195688;341.372;0.003994716
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_39_552.jpg;-15;0.6010896;0;0.6836598;147.259;110.2045;1.176815;340.5438;0.005475018
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_39_619.jpg;-11.00711;0.4014451;0;0.7249632;147.2987;110.1856;1.185069;339.811;0.005258929
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_39_686.jpg;-7.011163;0.2016477;0;0.7498169;147.3528;110.161;1.171683;339.0638;0.0139104
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_39_752.jpg;-3.003711;0.00127513;0;0.7347396;147.3924;110.1442;1.098214;338.8076;0.035464
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_39_819.jpg;0;0;0;0.7427183;147.4323;110.1282;1.009095;338.7345;0.06714644
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_39_886.jpg;0;0;0;0.7406071;147.4848;110.1074;0.8536021;338.7263;0.1104375
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_39_952.jpg;-1.981953;0;0;0.7384705;147.5237;110.0917;0.7203359;338.6681;0.1342056
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_40_019.jpg;-5.994135;0;0;0.7351748;147.5619;110.0753;0.5765325;338.4513;0.1348528
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_40_086.jpg;-9.992201;0;0.09951391;0.7316648;147.6103;110.0522;0.3406217;337.8283;0.08952294
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_40_152.jpg;-6.000018;0;0.2991231;0.6078561;147.6281;110.0435;359.7257;337.4572;0.07413315
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_40_219.jpg;-2.001966;0;0.4990257;0.2785744;147.6281;110.0424;358.7856;337.4569;0.01692437
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_40_286.jpg;0;0;0.6991541;0.2160588;147.629;110.0435;357.8825;337.4608;0.0178394
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_40_352.jpg;0;0;0.8991196;0.1322767;147.629;110.0431;357.5332;337.4595;359.9906
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_40_419.jpg;0;0;1;0.02282884;147.6293;110.0433;357.4498;337.4623;0.00462467
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_40_486.jpg;0;0;1;-0.04866752;147.6291;110.0426;357.802;337.4625;0.004981591
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_40_552.jpg;0;0;1;-0.1431164;147.6289;110.0419;358.4072;337.4613;359.9934
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_40_619.jpg;0;0;0;-0.2302497;147.6288;110.0421;359.1757;337.4678;0.06006228
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_40_686.jpg;0;0;0;-0.2182508;147.6284;110.0422;0.138564;337.4668;0.1278317
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_40_753.jpg;0;0;0;-0.2023358;147.6279;110.0416;0.7647946;337.4652;0.1190904
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_40_819.jpg;0;0;0;-0.1534266;147.6277;110.0416;1.274403;337.4644;0.06336104
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_40_886.jpg;0;0;0;-0.08915202;147.6274;110.0415;1.580193;337.4692;359.9066
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_40_952.jpg;0;0;0;0.03111048;147.6282;110.0437;1.442251;337.4651;359.9884
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_41_019.jpg;0;0;0;0.0836392;147.628;110.0433;1.159456;337.462;0.01186738
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_41_086.jpg;0;0;0;0.08904092;147.628;110.0429;0.7565119;337.4618;0.0312664
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_41_153.jpg;0;0;0;0.08749127;147.6281;110.0428;0.4651911;337.4618;0.05235376
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_41_220.jpg;0;0;0;0.08308888;147.6282;110.0428;0.1860359;337.462;0.0704973
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_41_286.jpg;0;0;0.1998757;0.07815406;147.6283;110.0427;359.8406;337.4625;0.0899512
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_41_352.jpg;0;0;0.4006;0.0720621;147.6284;110.0426;359.6064;337.4629;0.1009583
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_41_419.jpg;0;0;0.6002975;0.06249227;147.6283;110.0424;359.4033;337.4632;0.09622907
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_41_486.jpg;0;0;0.7997354;0.04803919;147.6283;110.0422;359.1959;337.4631;0.06581339
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_41_552.jpg;0;0;1;0.03841125;147.6284;110.042;359.0815;337.4626;0.03174021
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_41_619.jpg;0;0;1;0.02690972;147.6284;110.042;358.999;337.4622;-0.003580419
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_41_686.jpg;0;0;1;0.01554694;147.6284;110.042;358.9427;337.4611;359.9688
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_41_752.jpg;0;0;1;0;147.6284;110.042;358.9344;337.4607;359.9583
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_41_819.jpg;0;0;1;0;147.6284;110.042;358.9503;337.4605;359.953
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_41_886.jpg;0;0;1;-0.01089396;147.6284;110.042;359.0032;337.4604;359.9507
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_41_952.jpg;0;0;1;-0.01608169;147.6284;110.042;359.0622;337.4605;359.9508
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_42_019.jpg;0;0;1;-0.02168377;147.6284;110.042;359.1349;337.4605;359.9518
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_42_086.jpg;0;0;1;-0.02505513;147.6283;110.0421;359.249;337.4605;359.9546
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_42_152.jpg;0;0;1;-0.02769948;147.6283;110.0421;359.3443;337.4605;359.9576
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_42_219.jpg;0;0;1;-0.03010079;147.6283;110.0421;359.4453;337.4605;359.9611
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_42_286.jpg;0;0;1;-0.03108235;147.6282;110.0421;359.5846;337.4605;359.9666
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_42_352.jpg;0;0;1;-0.03139625;147.6282;110.0421;359.6898;337.4605;359.9711
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_42_419.jpg;0;0;1;-0.03085019;147.6281;110.0421;359.7934;337.4605;359.9758
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_42_486.jpg;0;0;1;-0.02978668;147.6281;110.0421;359.9256;337.4605;359.9822
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_42_552.jpg;0;0;1;-0.0282289;147.628;110.0421;0.01829671;337.4605;359.987
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_42_619.jpg;0;0;1;-0.02549783;147.628;110.0422;0.1039164;337.4605;359.9915
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_42_686.jpg;0;0;1;-0.02304985;147.628;110.0422;0.2051383;337.4605;-0.002683208
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_42_752.jpg;0;0;1;-0.02033764;147.6279;110.0422;0.270247;337.4605;0.001272137
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_42_819.jpg;0;0;1;-0.01643499;147.6279;110.0422;0.3254325;337.4605;0.004853901
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_42_886.jpg;0;0;1;-0.01338246;147.6279;110.0422;0.3830214;337.4605;0.008979405
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_42_952.jpg;0;0;1;-0.01029704;147.6279;110.0422;0.4141121;337.4605;0.01155157
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_43_019.jpg;0;0;1;0;147.6279;110.0422;0.4349859;337.4605;0.01365986
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_43_086.jpg;0;0;1;0;147.6279;110.0422;0.4475415;337.4605;0.01574593
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_43_153.jpg;0;0;1;0;147.6279;110.0422;0.4461898;337.4605;0.0167784
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_43_219.jpg;0;0;1;0;147.6278;110.0422;0.4363677;337.4605;0.01737391
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_43_287.jpg;0;0;1;0;147.6278;110.0422;0.4114993;337.4605;0.01753513
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_43_352.jpg;0;0;1;0;147.6278;110.0422;0.3851934;337.4605;0.01722437
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_43_419.jpg;0;0;0;0;147.6279;110.0422;0.3534051;337.4605;0.01658603
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_43_486.jpg;0;0;0;0.01076748;147.6279;110.0422;0.304239;337.4605;0.01529766
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_43_552.jpg;3.014713;0;0;0.0117966;147.6279;110.0422;0.2637016;337.9136;0.01209322
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_43_619.jpg;6.020105;0;0;0.01270485;147.6279;110.0422;0.22109;338.8147;0.007929975
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_43_686.jpg;9.009197;0;0;0.01305019;147.6279;110.0421;0.1626347;340.7983;0.00266079
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_43_753.jpg;12.01077;0;0;0.01312085;147.6279;110.0421;0.1187485;342.8708;0.0004315968
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_43_819.jpg;15;0;0;0.01282017;147.628;110.0421;0.07588782;345.3916;0.0008283445
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_43_886.jpg;15;0;0;0.01232658;147.628;110.0421;0.02200805;348.9916;0.006571261
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_43_952.jpg;15;0;0;0.01162842;147.628;110.0421;359.9851;351.6917;0.01435483
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_44_019.jpg;15;0;0;0.01042685;147.628;110.0421;359.952;354.3917;0.02434146
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_44_086.jpg;15;0;0;0;147.628;110.0421;359.9145;357.9917;0.03981904
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_44_152.jpg;15;0;0;0;147.628;110.0421;359.8916;0.6917877;0.05210803
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_44_219.jpg;15;0;0;0;147.628;110.0421;359.865;3.391884;0.05439571
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_44_286.jpg;15;0;0;0.04331902;147.6281;110.0421;359.7905;6.992554;359.852
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_44_352.jpg;15;0;0;0.08555503;147.6281;110.0422;359.6556;9.690819;359.596
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_44_419.jpg;15;0;0;0.1081726;147.6282;110.0424;359.3435;12.38254;359.3894
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_44_487.jpg;15;0;0;0.1359564;147.6283;110.0426;358.9027;15.97569;358.9679
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_44_552.jpg;15;0;0;0.1550189;147.6284;110.0429;358.5003;18.66364;358.6286
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_44_619.jpg;15;0;0;0.1644408;147.629;110.0443;358.147;21.3166;358.2987
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_44_686.jpg;15;0;0;0.1276884;147.6314;110.051;357.9406;24.7111;358.1029
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_44_753.jpg;15;0;0;0.1119638;147.6329;110.0559;357.7905;27.28763;357.9668
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_44_819.jpg;15;0;0;0.1071004;147.6339;110.0599;357.6518;29.88631;357.8236
C:\Users\RIGGS\Projects\RoboND-Rover-Project\IMG\robocam_2018_01_21_16_26_44_886.jpg;15;0;0;0.08411762;147.6377;110.0794;358.1921;33.14055;358.654
